Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,age_category,rating_category,result
863,48,,"The ruffle is a sweet detail on what might be an otherwise basic, rather boxy shirt. it is a nice weight and drape, but please know it is a bit short and square. i love the asymmetrical ruffle, however, and think it makes this tee worth it.",5,1,46,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":240,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""The ruffle is a sweet detail"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i love the asymmetrical ruffle"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
829,52,"Nice boxy shirt, pretty buttons","Runs really large. i am 5'4"", 120lbs, 32c, and had to exchange xs for xxs for width, but then the sleeves were a little tight. decided to keep the xxs in white.",4,1,3,General Petite,Tops,Blouses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":160,""features"":1},""language"":""en"",""entities"":[]}'"
573,39,A-mazing!!!!!,"Love this dress! paid full price and completely worth it. fit tts for me- i'm 5'8"" 135 lbs., with a slim upper body so i had no issues with the neck being tight. definitely would be braless or need a strapless bra. gorgeous material, light and breezy dress. best retailer purchase in a long time!",5,1,4,General Petite,Trend,Trend,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":296,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Love this dress"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""paid full price and completely worth it"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""fit tts for me"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
829,49,I so want to love this shirt...,"...the print is so sharking, and i love the way it looks on the model -- but i'm a more curvy figure, and the boxy-ish cut plus rather stuff fabric in front is incredibly unflattering. ordinarily i love everything made by maeve, but this one sadly must be returned... on a thinner/straighter-shaped person i expect it would be great.",3,0,1,General Petite,Tops,Blouses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":333,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""i love the way it looks on the model"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""stuff fabric in front is incredibly unflattering"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""ordinarily i love everything made by maeve"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
863,57,This product was great,Great color fit was very true to size,5,1,0,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":37,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Great color fit was very true to"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
829,68,Very pretty,"I really like this blouse. you could wear it tucked, but the pleats would disappear. my only complaint is that it's a bit too full round the waist. it would be a good choice for thanksgiving dinner!",4,1,0,General Petite,Tops,Blouses,terceira idade,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":198,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I really like this blouse"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
863,63,Staple with a quirk,A little boxy but will be a go to basic. the off set ruffle gives interest,3,1,2,General,Tops,Knits,terceira idade,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":74,""features"":1},""language"":""en"",""entities"":[]}'"
863,64,,"I love this tee shirt. i love the higher neckline and the feminine and subtle ruffle at the bottom. it is my favorite tee by far! i am buying my second round of it now. i have one in coral, light blue and i am ordering more. the only down side is that both of my current shirts developed holes veyr quickly.; one on the shoulder and the other in the usual belly area that comes from the granite counter and jeans top button. there is no excuse for the shoulder holes in my mind...but i love the look",5,1,0,General,Tops,Knits,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":499,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I love this tee shirt"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i love the higher neckline"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i have one in coral"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""COMPANY"",""text"":""there is no excuse for the shoulder holes in my mind...but i love the look"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
863,57,Dress it up of down,This top is easy with nice hem detail.,5,1,0,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":38,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""This top is easy with nice hem detail"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
573,39,So pretty,"I tried on a size 8 in the store just for fun... (i am a 0 petite) and then decided to take a chance and order my usual size. i was a little worried as many reviews said the dress was small, but it was on back order and decided to wait before ordering a size up. the 0p was actually fine, yes, it is a little hard to zip up, but once on, it is totally fine... not even too snug... but i didn't sit and eat... we shall see. i don't plan on ordering the size up. i think the zipper needed some wiggling",5,1,3,General Petite,Trend,Trend,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""the dress was small"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i don\'t plan on ordering the size up"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
895,39,I just love this!,"Bring back the old retailer timeless pieces! this cardigan is very flattering, the flutter sleeves add a romantic touch to the cardigan. the colors are neutral, and the vine part (black) is like velvety. the fit is super flattering, i originally bought hte xs in the store, but decided to also order the xs petite to compare ( i am 4115 lbs, 5'1.5"" and 30 dd, with 26-27 waist). both fit, but the petite was better fitted on my waist. also, the length would work better on top of dresses. i also tried",5,1,20,General,Tops,Fine gauge,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":501,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Bring back the old retailer timeless pieces"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""this cardigan is very flattering"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the colors are neutral"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the fit is super flattering"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""work better on top of dresses"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
863,39,"Noce yellow, but so thin","I like the cut and look of this shirt, and tried on the xs (fits 115 lbs, 30ss chest), but i find that the t-shirts lately are kind of thin and see through... the shirt is fun, and the color is adorable, but had to pass as i could see my bra too clearly for my liking.",4,1,2,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":268,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I like the cut and look of this shirt"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
829,39,Very pretty,"As others mentioned, love the little buttons, and the cut is flattering. i ordered the ""denim' one (multicolor). i didn't end up keeping it but will order again if goes to sale. likes: colors are fun, material is soft, buttons are beautiful, cut is decently flattering. what i didn't love is it looks wrinkled.

i ordered the xxs and xsp - only tried on xxs as i didn't think i would keep it anyway, but thinking of it, is should have still tried the xsp. arms were almost snug on me (i lift weight",4,1,1,General Petite,Tops,Blouses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":498,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""love"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i didn\'t end up keeping it but will order again if goes to sale"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":"": colors are fun"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i didn\'t love is it looks wrinkled"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""COMPANY"",""text"":""i ordered the xxs and xsp"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
863,52,"Tshirt and jeans, updated","Love this top! got it in the blue and it looks great with jeans, shorts, crops...some say it's a little short and boxy. while the style is cut larger, i wouldn't call it boxy and i definitely didn't find it to run short. a great staple, wish it came in other colors besides white and black/gray.",5,1,1,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":295,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Love this top"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""jeans"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i wouldn\'t call it boxy and i"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""definitely didn\'t find it to run short"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
895,56,Beautiful and delicate,The sweater is beautiful and lightweight. it is very short. i am short-waisted but felt that it was too cropped for me. the deign is lovely and the fabric is soft.,4,1,0,General,Tops,Fine gauge,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":163,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""it is very short"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the deign is lovely and the fabric is soft"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
863,37,Ruffle adds just the right flirty touch,"Feminine but not too fussy tee is a nice linen-like material. i got the white one which will go with a lot of my skirts, pants and shorts. unlike other reviewers, i didn't find it too short for me at all, but i am high-waisted. casual but with extras.",4,1,0,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":251,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""i didn\'t find it too short for me at all"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
829,51,,"Very cute top. i went down a size because for me it was a little large in the back, but that was just my taste. i purchased the denim print.",1,1,1,General Petite,Tops,Blouses,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":140,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Very cute top"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""COMPANY"",""text"":""i purchased"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1072,40,Details,"Beautiful color and the fabric is very substantial and soft. but, they didn't finish the bottom hem! the dress is lined and the bottom inside has a ribbon sewn in as a type of hem, but the actual edge is just cut and not turned in on itself. because of this the whole bottom had a hundred little fabric frays. the rest of the dress is so polished it just doesn't make sense. also, while the fabric is beautiful my dress had a weird mark on the chest, almost like a water mark. just overall bad attent",2,0,7,General Petite,Dresses,Dresses,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Beautiful color and the fabric is very substantial and soft"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the dress is lined"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
573,43,Odd cut,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up, the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also, the actual neck part was tight. for reference, i am 5'3"", 108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",3,0,17,General Petite,Trend,Trend,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":492,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I order from retailer regularly and am pretty consistently a 0 petite"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
573,34,Ok,"I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful, but run smalls the buttons on the back are nearly impossible to fasten. if you are single, good luck trying to get it buttoned. i'll be returning it.",3,0,4,General Petite,Trend,Trend,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":258,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I was so excited to receive this"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""the dress is beautiful"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
895,38,"Oh, so pretty!","This cardigan is oh, so pretty! it does have a cropped length; it fall exactly at my waist.",4,1,2,General,Tops,Fine gauge,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":91,""features"":1},""language"":""en"",""entities"":[]}'"
995,40,Colors vary slightly from picture,"This is an interesting skirt. the fabric is comfortable, breathable and flowy. it is eye-catching. but the pattern is not one i would say i love, although i do like it. the lighter color in the pattern is more pink than off-white, which is fine, but that did surprise me a little. overall, i kept it for comfort and because i liked it enough for the sale price i paid for it.",4,1,0,General,Bottoms,Skirts,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":375,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""the fabric is comfortable"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
863,45,Ruffled hem tee,Super cute!! will be buying another color of this tee.,5,1,1,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":54,""features"":1},""language"":""en"",""entities"":[]}'"
829,63,,Nice top that can be worn alone or underneath a sweater. can be dressed up or down and worn in all seasons.,5,1,0,General Petite,Tops,Blouses,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":107,""features"":1},""language"":""en"",""entities"":[]}'"
829,62,Pretty blouse,I debated between the xs and the small..and ended up with the small because it's 100% cotton i probably couldn't probably gotten the xs one. we will see if it shrinks. i hope it does a little. i do wish the retailer sizing was a little more consistent because sometimes the xs is fine.,5,1,3,General Petite,Tops,Blouses,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":285,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I debated between the xs and the small.."",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i hope it does a little"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1125,26,Statement piece,I bought this for my mom's birthday and she loves it. fits true to size and flattering for all busts. mom went up a size to be able to put a sweater underneath but she received lots of compliments at a recent function she wore this to. great lines.,5,1,0,General,Jackets,Outerwear,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":248,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I bought this for my mom\'s birthday and she loves it"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""fits true to size and flattering for all busts"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
829,69,Love it,"I love this top! i was thinking that i was going to need a x-large because i'm very ""busty"". i tried it on at the store, and the large was perfect! it's comfortable and flattering. not boxy at all. i bought it in plum and white. the plum is more a wine color than a purple, which i prefer. 

the buttons are beautiful, but i couldn't see myself buttoning and unbuttoning all of them, since they don't slide out of the buttonholes easily. but i had no trouble slipping it over my head with just a fe",5,1,1,General Petite,Tops,Blouses,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":498,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I love this top"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s comfortable and flattering"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""not boxy at all"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
863,47,I wish they would redo,The idea of this shirt is awesome! it just needs to be made longer and not so boxy. the ruffle is darling! i would be so happy if the the designer made some modifications. i think a lot of people would buy it then.,2,0,10,General,Tops,Knits,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":214,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""The idea of this shirt is awesome"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
863,23,Flowy and casual,"This shirt is awesome. i absolutely love the style of this shirt! it's super flowy, and is a really breathable fabric. i've been wearing this shirt a lot lately with printed pants. the only downside is the quality of material. it kind of feels like this shirt could have been made myself with a plain t shirt and some basic sewing skills. it also feels like it's going to start falling apart at the arm seams. nonetheless, i adore the shirt, and will be getting a lot of use out of it this season! no",5,1,1,General,Tops,Knits,jovens,boa,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""This shirt is awesome"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i absolutely love the style of this shirt"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s super flowy"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
829,59,Pretty detail,"I first ordered this in the patterned denim. the online photo looks washed out in comparison. the blouse has very pretty detail all along the body and cute brass buttons. the pattern unfortunately looks more vivid in person and as result, i did not like. i brought it to the store and tried on white but it was very sheer (all though the pleating in front helps). i ended up exchanging it with plum which is also beautiful - not as much sheen as shown on the photo, but still beautiful.",4,1,1,General Petite,Tops,Blouses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":486,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""i brought it to the store"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
829,50,,"Love the design and colors
runs a but large through the middle",5,1,0,General Petite,Tops,Blouses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":62,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Love the design and colors\\r\\nruns a but large through the middle"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
863,49,Nice twist on a classic tee,"I liked this top a lot when i saw it at the store - the cotton is soft and comfortable, the colors are good (i tried on the white, charcoal, and light aqua blue), and the asymmetrical edge really makes it. the subtle ruffle detail at the edge combined with the pieced asymmetrical hem takes it from a classic tee to a contemporary style. however, my store doesn't have petite sizes, and the regular size hit me at a point in the hip that wasn't super-flattering on me (at 5'1""). it imay be an excelle",4,1,1,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""comfortable, the colors are good"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""wasn\'t super"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
863,66,Love it!,"I was looking for cute comfy stylish tees and was ecstatic when i came across this one. i purchased the coral and i love it! it's adorable on, i'm going to purchase another color. so happy!",5,1,0,General,Tops,Knits,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":189,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""i purchased"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""COMPANY"",""text"":""i love it"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s adorable on"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""so happy"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
863,58,,"I think this top works best for a petite person. i am 5'1"" and 106 lbs. the xs is perfect for me. i love it so much, i purchased it in more colors. i machine washed and line dried. it washed beautifully.",5,1,7,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":203,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I think this top works best for a petite person"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""is perfect for me"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i love it so much"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""i machine washed and line dried"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
863,34,Went out and bough it in a second color,I read the mixed reviews on this tee but i think the fit is flattering and comfortable. i sized down as i do in many retailer tops and it is fitted in the shoulder and chest and then widens away at the waist. the length hits me at the hip--i have worn it layered with a longer tank underneath.,4,1,0,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":293,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I read the mixed reviews on this tee"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""COMPANY"",""text"":""i sized down as i do in many retailer tops"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""the length hits me at the hip"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
863,44,Love this shirt!!,"This is a great t-shirt; i love it. it fits great, isn't too bulky and has a great length to go with anything. i love it.",5,1,0,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":121,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""This is a great t-shirt; i love it"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""fits great"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i love it."",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
863,62,What a darling t.,"A great basic t, so very much cuter than most. i have black and white both and wish it came in more colors.",5,1,3,General,Tops,Knits,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":107,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""i have black"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
829,23,Beautiful blouse..try on before purchasing,"I bought this blouse in plum. it is very beautiful, and is a gorgeous color for fall. since i bought this in-person i decided to try it on. i am normally an x-small in retailer blouses. i tried on the x-small, and although it did fit, there isn't much room. this could be a problem for women who are bustier and fuller in the chest and arm area.",4,1,12,General Petite,Tops,Blouses,jovens,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":345,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I bought this blouse in plum"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""it is very beautiful"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""this could be a problem for women who are bustier"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
895,38,Darling cardigan with beautiful detailing,"This cardigan is beautiful with its cropped fit, flutter sleeves and vineyard detailing. i can see wearing this a lot this fall and winter. my only complaint is that the sweater was pilling/shedding quite a bit the first time that i wore it. i hope that that doesn't happen every time that i wear it. i also have yet to wash it to see how the fabric looks after washing.",5,1,0,General,Tops,Fine gauge,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":370,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""fabric looks after washing"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
863,56,Simple and cute,"I bought this in the white and it is super cute. more fitted at top, slightly belled at bottom and thankfully not see through",4,1,0,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":125,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I bought this in the white and it is super cute"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
863,36,Adorable!!,"I bought this in the sky color (and sized down from my normal medium) and absolutely love it. i don't think it's boxy at all. on the contrary, i love the way it hangs (i don't find it to be short either, though i do tend to layer with a longer cami underneath). p.s. the ruffle detail is precious!",5,1,0,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":297,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I bought this in the sky color"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i don\'t think it\'s boxy at all"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""i love the way it hangs"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
829,66,Sweetest print,"I ordered size large in the denim color and tops like this are the reason i shop at retailer. this is such a sweet little floral, vertical, slimming, goes with anything print. the buttons down the front close with loops. it's easy to unbutton a few and pull this over your head. i'm a busty 34g and there's no gapping or pulling. the shirt arrived with the sleeves rolled and i had a heck of a time getting those tiny buttons into the cuff but once in, the cuff is wide enough to just slip your arm thr",4,1,6,General Petite,Tops,Blouses,terceira idade,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":502,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I ordered size large in"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""this is such a sweet little floral"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
890,66,Statement piece,"Beautifully made, designer sweater. and it's soft and comfortable. i decided to return because it's just too much for my body.  the fringe, which is quite long, overwhelmed my shape and i looked much larger than i am. the color is true white. the knit itself is fuzzy. it closes with a single button on the placket at the neckline. although not for me, i do recommend.",4,1,0,General,Tops,Fine gauge,terceira idade,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":368,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""i decided to return because it\'s just too much for my body"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""i looked much larger than i am"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""the color is true white"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
863,45,Super cute,"Love this shirt so much i bought it in 2 different colors. the reviews said it was so boxy and plain, but i disagree. looks great with jeans or a skirt without looking looking too casual. love that they are not too long also. so many tees are soon long and these are not thank goodness.
definitely runs big",5,1,9,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":306,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Love this shirt so much"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""different colors"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""jeans"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""they are not too long also"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
863,49,,"I absolutely love these tees! i have them in almost every color - i find i can wear them with almost anything (can dress them up or down)....
i feel like they are true to size. i purchased the small but i probably could have worn an xs too - i wanted a looser fit.
also, they wash and dry well too!
for reference: 32d, 27, 35",5,1,0,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":325,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I absolutely love these tees"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""they are true to size"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""COMPANY"",""text"":""i purchased"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
