Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,age_category,rating_category,result
170,62,Very feminine,"After surviving the winter months in various combo's of flannel and wool, i was craving something feminine to wear for lounging and sleeping while traveling the mediterranean with a friend. this little gown looked ideal. the lace is very feminine, and smoother than i feared. i reserved a single star over concern that the jersey knit of the body won't hold up to the test of time. it is not sheer, rather just opaque enough so i won't be self conscious. the curved, high waist is flattering.
regardi",4,1,2,Initmates,Intimate,Sleep,terceira idade,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""After surviving the winter months in various combo\'s of flannel"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i won\'t be self conscious"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
170,44,,This chemise is so comfortable and beautiful. can be dressed up or down and is a staple of a bohemian wardrobe. gave 4 stars for the fact that it is completely see through and requires a (not included) slip underneath. also because the super thin cotton will wear easily.,4,1,0,Initmates,Intimate,Sleep,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":271,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""This chemise is so comfortable and beautiful"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
907,30,Great cardigan,"This sweater is really pretty. it is a little itchy, but seems really well made. i also like that you have the option of wearing it open with the tie tied in the back for some shape. a nice alternative to the basic cardigan.",4,1,0,General,Tops,Fine gauge,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":224,""features"":1},""language"":""en"",""entities"":[]}'"
854,29,Ok,I was not a fan. cute design but the sweater was not soft it felt thick like a weird blanket. the arms were small and the body was big... odd combo. the material didn't make me want to put it on. it went back.,3,0,1,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":209,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""cute design"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the material didn\'t make me want to put it on"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
862,48,Great style,"Love this tee, purchased the blue and white, i usually wear xs in many retailer items but opted for a medium in this tee so it would fit loose. works good not fitting too tight. i like it because it's a tee shirt but it's a little dressy, great for going out to dinner, etc...",5,1,0,General Petite,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":276,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Love this tee"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
150,34,Husband said it looked like a straight jacket,"This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better, but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.",2,0,0,Initmates,Intimate,Sleep,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":228,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""This is way cuter on the model"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
907,46,Disappointment in the ivory version,"I ordered this in size xl in ivory. it was a drab, poorly-made, too-small sweater. the knit material wasn't good quality and the overall fit didn't work. i liked the light red color and maybe if that had been in stock, then i would have overlooked the problems. but, there are better ivory retailer cardigans available. this was returned.",2,0,0,General,Tops,Fine gauge,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":338,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I ordered this in size xl in ivory"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""there are better ivory retailer cardigans available"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""COMPANY"",""text"":""this was returned"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
1184,44,Casual and dressy,I love the color of this top. it is a dark olive green and elegant. i mostly wear it under a blazer with my jeans. it fits true to size and the smocking detail is casual and elegant at the same time.,4,1,0,General Petite,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":199,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I love the color of this top"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i mostly wear it under a blazer with my jeans"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""it fits true to size and the smocking detail"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
170,55,,"I wanted this so badly, to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am, and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.",1,0,20,Initmates,Intimate,Sleep,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":330,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""a dress over a slip"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i usually wear an xs in dresses at retailer"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1184,37,Dress up or down easily,This top is comfortable and vas easily be dressed up or down! love it,5,1,0,General Petite,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":69,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""This top is comfortable"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
907,41,Pretty sweater,This sweater is quite lovely. the yarn is light and delicate and the sweater is over all very feminine and figure flattering. i bought the light red color which is quite attractive and i'm not usually a fan of reds and pinks. this sweater can be worn casually with jeans or more dressed up for the office. anyone that is looking for a sweater that can be worn with almost anything should defiantly consider this one.,5,1,0,General,Tops,Fine gauge,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":416,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""jeans"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
170,61,Adorable !,I saw this in the store and had to try it on. luckily i grabbed a couple sizes before heading to the dressing room since i thought it looked large but wanted to get the best look. i normally wear a large in most retailer items and if you want a really roomy look you could go for your normal size but i liked it a little more fitted and ended up getting a small. i plan to wear it over jeans or leggings. the delicate embroidery and details are so pretty. the stick out sides look a little funny but if,4,1,10,Initmates,Intimate,Sleep,terceira idade,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":502,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""i plan to wear it over jeans or leggings."",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
170,49,Soft and sweet,"This dress is very soft and comfy but transparency is an issue. having said that, i think as long as you wear flesh-colored undergarments you'd be fine in a casual situation. the natural fiber is especially comfortable and the detailed stitching around the neck and chest area is pretty. my store didn't have petite sizes and the regular length was too long for me so i passed on it.",4,1,3,Initmates,Intimate,Sleep,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":383,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""This dress is very soft and comfy"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""having said that"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""especially comfortable and the detailed stitching around the neck and chest area is pretty"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""store didn\'t have petite sizes and the regular length was too long for me so i passed on it"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
854,36,Quite stylish,"Love this one. i usually wear a medium, got this in medium and fits perfectly. i agree with the prior reviewer regarding the arms, they are a little snug, but i like the fit just as is. the pattern and medium thinkness were just what i was looking for.",5,1,0,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":252,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Love this one"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i usually wear a medium"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""fits perfectly"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""i agree with the prior reviewer regarding the arms"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""they are a little snug"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
150,38,Great outerwear,"Beautiful jacket for a light day. fits a little large., so if you want it to fit a little more tailored look, order down a size.",5,1,0,Initmates,Intimate,Sleep,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":128,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Beautiful jacket for a light day"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""fits a little large."",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
862,51,Beautiful color,"The color of this t is beautiful and the shimmer is understated. very thin fabric, but should be fine.",4,1,0,General Petite,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":102,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""The color of this t is beautiful and the shimmer is understated"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""very thin fabric"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
862,41,Runs large and small!,"After reading the reviews, i ordered an xs and a s in this, though i usually wear an xs in bordeaux. i kept the xs. to me, the sleeves and shoulders run small, while the rest of the shirt is flowy through the torso. i prefer more fitted shirts, but decided this one looked ok. at 5'6"", the hem hit at my hip. i did not find it scratchy at all. in the pink, with a nude bra, it is not terribly see-through, but with a black bra, it is. i washed it in a lingerie bag and laid it flat to dry. maybe it s",4,1,0,General Petite,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""After reading the reviews"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i washed it in a lingerie bag and laid it flat to dry"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
862,31,,I like this shirt. it's quite lovely. i ordered it in mint. it's nice to have a dressy t-shirt.,3,1,0,General Petite,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":95,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I like this shirt"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""COMPANY"",""text"":""i ordered it in mint"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s nice"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
150,31,,"I think this jacket is meant to be large on for a particular look. with an xs i had no problem. it's large, but slouchy and cute. i adore it!",5,1,0,Initmates,Intimate,Sleep,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":141,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I think this jacket is meant to be large on for a particular look"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i adore it"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
907,59,Love this sweater!,It is a great sweater that is soft but also warm i love the pretty design,5,1,2,General,Tops,Fine gauge,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":73,""features"":1},""language"":""en"",""entities"":[]}'"
862,61,Lightweight & shimmery,Shimmery & lightweight t-shirts. i got the aqua & brown t's. good for layering.,4,1,0,General Petite,Tops,Knits,terceira idade,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":79,""features"":1},""language"":""en"",""entities"":[]}'"
862,50,,I bought the blue and the white - the white is very sheer. the fabric is more scratchy on the outside than the inside - i wore it the whole day and it was not an issue for me.,4,1,0,General Petite,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":175,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I bought the blue and the white"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""the fabric is more scratchy on the outside than the inside"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
150,56,This product adds volume.,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,3,1,0,Initmates,Intimate,Sleep,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":96,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""This jacket is very cozy"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
150,59,Soft and stylish,"Love this jacket. it's soft and a beautiful shade of ivory. perfect for casual wear with a pair of black jeans, while still maintaining an elegant look.",5,1,3,Initmates,Intimate,Sleep,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":152,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Love this jacket"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s soft and a beautiful shade of ivory"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1020,35,Unexpected color,"First of all, the one that looks white is actually a powder blue color. this isn't necessarily bad, but i would have really liked a white one and i was disappointed when it arrived blue. i should have looked more closely at the picture and paid attention to the very unreliable color button on the website.

at any rate, i like this skirt a lot as a causal everyday piece of clothing. in the summers, i tend to wear skirts rather than shorts and am always on the lookout for something that is not t",5,1,4,General,Bottoms,Skirts,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":498,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""this isn\'t necessarily bad"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
877,33,Great fit!,"I purchased the purple t with letters all over. great fit, long and not clingy at all. i love the 80's motif/style of the letters. perfect t-shirt for a teacher.
the black design was strange - hearts, fox, cats... it just seemed random and no theme. i would buy colors of this t-shirt because it fits so well, but the black ""green"" design was too off.",5,1,0,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":351,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I purchased the purple"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""great fit"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i love the 80\'s motif/style of the letters"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the black design was strange"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i would buy colors of this t-shirt"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""fits so well"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1095,45,Beautiful pattern and nice fit!,"Very cute jumpsuit, especially for those who want to ease into the jumpsuit style. it looks very much like a dress but is very flattering as a jumpsuit because of the wide legs. the pattern is striking and bold but not garish. it has a low plunging neckline so you may need a camisole underneath (i did!) even though it has padding for those who want to go braless. i purchased a 2p and it fit my 5'3, 115 lbs frame perfectly. i would highly recommend!",5,1,0,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":452,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""it looks very much like a dress but is very flattering as a jumpsuit because of the wide legs."",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the pattern is striking"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""i purchased"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""COMPANY"",""text"":""i would highly recommend"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
1020,50,Wonderfully soft and cute pop of color,"My new go to skirt. great color for transitioning from summer to fall. i love the pockets and detailing, and yes, oh so soft...",5,1,0,General,Bottoms,Skirts,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":127,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""great color for transitioning from summer to fall"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i love the pockets"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1033,40,,I knew from previous pilcro purchases to size down. went down 2 sizes and they fit perfect. this dark wash doesn't have as much stretch as some do which i prefer because they stay up all day.,4,1,0,General,Bottoms,Jeans,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":191,""features"":1},""language"":""en"",""entities"":[]}'"
903,65,,I love this little topper. it is very comfortable. it looks elegant.,5,1,1,General Petite,Tops,Fine gauge,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":68,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I love this little topper"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""it is very comfortable"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""it looks elegant"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1095,42,This is absolutely amazing !,"I can't get over how fabulous this looks on, how well it fits, and how flattering it is. i'm 5'8"" and size 8/10 on a good day. seriously - i'm so happy about it ! i plan to get a lot of wear out of it - works for a wedding, evening out, or the office.",5,1,0,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":251,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I can\'t get over how fabulous this looks on"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""COMPANY"",""text"":""seriously"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""i plan to get a lot of wear out of it - works for a wedding"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1095,56,Graphic fabric not well handled,"I bought this jumpsuit in both fabrics. i adored the fit and feel of both, but sadly, the graphic fabric was not handled well in the construction. three examples: a thin white piece along one leg seam made it look like a hole; mismatched large pieces of white in the crotch area looked sloppy and wrong; worst of all, a diagonal was placed on both breast pieces, but they were different angles, which again looked sloppy and wrong in a place where you really want it to look neat and right. too bad b",3,1,3,General,Dresses,Dresses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I bought this jumpsuit in both fabrics"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i adored the fit and feel of both"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
903,53,Great little topper,"I tried this topper sweater on at the store but wanted to wait for it to go on sale so i just purchased it with my extra thirty percent off and think it's such a nice deal. i really like how this one is soft, well made, has nice long sleeves and how adorable the inside lining is. the lining matches the print inside the pockets that peak out a bit. i didn't find this one too boxy for me as it's a topper after all. there are no closure buttons or clasps but i think it's a great piece to throw on w",5,1,3,General Petite,Tops,Fine gauge,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""i really like how this one is soft"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i didn\'t find this one too boxy for me as it\'s a topper after all"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""there are no closure buttons or clasps"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
1020,33,Cute skirt!,"Great skirt, fits as expected. very cute, can be dressed up or down. i love the pockets!!",5,1,0,General,Bottoms,Skirts,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":89,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Great skirt"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""fits as expected"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i love the pockets"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1020,33,Really cute!,"I've seriously been on the hunt for a olive green military-ish style skirt for a couple years now and i think i've found it! the color is great! the finishings are cool(rose gold buttons!) i actually like the a-line, it give me room to sit down without riding up. the waist is pretty fitted, verging on tight and i ordered an 8. i'm usually a 6 or 8 in bottoms, but i need to trim off a few pounds from a recent vaca! so i'm keeping the 8, it will probably be perfect soon enough! the length is just",5,1,1,General,Bottoms,Skirts,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":499,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I\'ve seriously been on the hunt for a olive green military"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""COMPANY"",""text"":""the color"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""is great"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the length is just"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1095,58,Lovely fabric and design,"I'm 5'2"", weigh 120 lb.. i ordered p6 and found the torso too short. if i bent forward or kneeled down that fabric would ride ride up into my butt big time. the top was a little loose too. i'm 35ab cup. i love the colors and geometric design. sadly i have to return.",3,1,0,General,Dresses,Dresses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":266,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""the top was a little loose too"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i love the colors and geometric design"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1095,46,Very flattering!,"Love love love this jumpsuit! normally i stay away from jumpsuits because i hate to have to completely undress to use the bathroom, but this was too cute to pass up. fits great, extremely flattering to my athletic build, super comfy. it sort of looks like a maxi-dress due to the wide legs. length was perfect. i am 5'3"" and did not have to hem it.",5,1,0,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":348,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Love love love this jumpsuit"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""fits great, extremely flattering to my athletic build"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""super comfy"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1095,28,Gorgeous,I bought this in navy - it is absolutely stunning and looks like a dress on. super flattering and i don't even need to wear a bra with it,5,1,1,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":137,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I bought this in navy - it is absolutely stunning and looks like a dress on"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1095,52,Perfect,"This was absolutely adorable on. it does look a bit like a dress but at 5'3 and 118 lbs i am normally a size 4, and needed the 2 in this. it fit so perfectly i didn't consider the petite. i can go braless as it has a well lined build in supportive bra. i purchased both colors and it can be dressed up or down. only draw back is dry clean only. super cute, and i definitely recommend this. cuter in person and on.",5,1,2,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":413,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""i purchased both colors and it can be dressed up or down"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""super cute"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1095,39,"Cute,looks like a dress on","If you are afraid of the jumpsuit trend but like dresses, this will be for you. 
 the cut is flattering, and may not need a bra (i am droppy, but it was fine). the legs are wide enough that one time, i had both legs in one hole, so-to-speak, and it is very flowy. the patterns are both nice, i like the geometric one, but the polka dot is always a classic. the petite size fit me just right (xsp) at 115 lbs, 30dd. i like the tie it goes from around the cups to tie on the back, so you can almost ti",4,1,30,General,Dresses,Dresses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":499,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""are wide enough that one time"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the patterns are both nice"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1033,39,So - snug,"I ordered the 25 (my usual is 25p lately, maybe vanity sizing, used ot be 26p), anyway, could not pull all the wayup or tie...

otherwise, good cut and nice coloring. if you have non0muscular legs and bottoms, thee would be great. going back (i am 115lbs)",4,1,2,General,Bottoms,Jeans,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":255,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I ordered the 25"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1095,26,Super flattering and flowy,"I loved this at first sight, and ordered it in a 10, 12, and 14 to make sure i'd get one that fit me. (i ended up with the 12). i wear a 32 dd bra, so usually braless is not an option, but this actually offers enough support. and, if i do want to wear a bra it's got a well placed strap across the back that will cover it. 

it's super flattering, and really fun to wear out day or night.",5,1,1,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":388,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I loved this"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i wear a 32 dd bra"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s super flattering"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1025,37,"Beautiful design, dubious quality","Love these pants, and will wear them all season like a uniform. but, the quality is a little low. made in china, and the black dye may be coming off on white clothes and my skin. i haven't washed them yet, and a little scared to. super comfy, stretchy and still classy despite the quality issues.",4,1,0,General Petite,Bottoms,Jeans,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":296,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Love these pants"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the quality is a little low"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i haven\'t washed them yet"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""super comfy"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
903,46,Fantastic yellow cardi,"I ordered the mustard shade in size xl. it is so well-made & comfortable. the patterned lining makes it extra cute and extra soft to wear. it's washed well too. i like the shorter length. it it fun to play with proportions when using it. i ordered the navy in xl since i've gotten such great use out of the yellow one. it hasn't shed/pilled either. well-made, quirky and useful for layering!",5,1,1,General Petite,Tops,Fine gauge,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":391,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I ordered the mustard shade in size xl"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s washed well too"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""i ordered the navy in xl since i\'ve gotten such great use out of the yellow one"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
