Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,age_category,rating_category,result
1083,25,This dress makes me look 20 years younger,"I disagree with reviewers who said the dress looked cheap, cavernous or stiff. quite the opposite. i wore this to my 32nd anniversary dinner, and two women stopped me to say i was stunning. i am an average medium hourglass. the dress arrived in 2 weeks and was true to size. i wore a nude lace strapless bra underneath. the hem reaches the bottom of my kneecaps. the lace sleeves were not tight on my fleshy arms. the neckline lays flat. the dress zips in back, and the silver hooks in front are most",5,1,2,General,Dresses,Dresses,jovens,boa,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I disagree with reviewers who said the dress looked cheap"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""the dress"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""the lace sleeves were not tight on my fleshy arms"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""the neckline lays flat"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""the dress zips in back"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
1083,76,Here&amp;#39;s a tip!,"Fabulous dress!
clip off the tags because they show through the lace on the back (you can see this on the back photo of one recent reviewer).",5,1,0,General,Dresses,Dresses,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":141,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Fabulous dress"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1083,63,My go-to dress for everything,"I love this dress and am strongly considering buying the white, too, but i wish it came in another color other than white or black, because i would get that. goes great for nice dinners, dates, weddings, almost anything. it's not ball-gown fancy, but just fitted and nice enough to wear for work or a nice evening out. only problem i have are with the clips in the front. i have a hard time using the loo because it is very fitted, you have to un clip them and then re-clip, but it's worth the effort",5,1,0,General,Dresses,Dresses,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I love this dress"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1083,64,,This is a unique beautiful dress and it fits like a glove.,5,1,1,General,Dresses,Dresses,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":58,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""This is a unique beautiful dress and it fits like a glove"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1083,50,Meh - pretty but matronly,I so wanted to love this but was underwhelmed - ii am tall but yet it hit below my knee in that awkward spot that is just a tad too long to be hip stylish and too short to be evening cocktail - just felt / looked frumpy ... i do think it looks great on other reviewers though so may just be that if wasn't a good fit for my body type - i wore my normal size 6 and it just didn't flatter - made me feel 10 years older,3,0,0,General,Dresses,Dresses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":416,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""love this but was underwhelmed"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1083,38,,"I love this dress. i purchased a size down from my normal dress size after reading the reviews. i'm 5'9"" 148lbs 34dd and the size 6 fit perfect. the attached slip is a tad darker than my  very fair skin color but it still works. can't wait to dress it up with some nice heels.",5,1,1,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":276,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I love this dress"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""i purchased a size down from my normal dress size after reading the reviews"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""fit perfect"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""can\'t wait to dress it up with some nice heels"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
907,64,Very nice!,"This sweater is light gray, as shown in the photo, not dark gray as the description states. i went up from my usual size so would say it runs small. it is lightweight enough that i think i will get adequate use out of it this winter in fl.",5,1,3,General,Tops,Fine gauge,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":239,""features"":1},""language"":""en"",""entities"":[]}'"
1083,50,,"I purchased this dress for my 50th birthday bash!!! it was stunning!!! the fit was perfect. i did buy it a size up, but could have worn my regular size. it is incredibly flattering and elegant. very well made. one of my go to black dresses for the summer!!!",5,1,4,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":257,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I purchased"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""this dress"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i did buy it a size up"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""it is incredibly flattering"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""very well made"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
871,55,Pleasant surprise!,The picture doesn't do this blouse any justice. the fabric is really nice and the back is really what makes this blouse. the bows down the back of the blouse make it pop!,5,1,0,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":170,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""The picture doesn\'t do this blouse any justice"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""the fabric is really nice"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1083,31,Can i wear this everyday?? amaze!,"This dress is gorjuss!! i thought i would be in between a 10-12, but after trying on the 8 in the store--i'm a perfect 10. i was a little nervous about the price, but then i said, ""treat yoself!"" and made the leap and didn't look back. i felt so confident wearing this to a wedding and received so many compliments. i wanted a dress that made me feel sexy, without showing so much skin--this achieved it all! make the purchase--you won't regret it :-)

i'm 5'8, 195lbs and the 10 was spot on!",5,1,5,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":492,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""This dress is gorjuss"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""didn\'t look back"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""confident wearing"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""make the purchase"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
1022,31,Buyer beware- stretches out significantly!,"I am obsessed with denim and have two other pairs of ag jeans from retailer that i am very happy with. my recent preference has been for high-rise skinny jeans and decided to give these a try because of the versatile medium wash. when i tried these on in my normal size, they were so cute that i bought them full-priced. i could tell that the material was pretty stretchy (which is what makes them soft and comfortable), but was not expecting them to stretch out and sag after a few hours. by th",2,0,2,General,Bottoms,Jeans,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":495,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""they were so cute"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""comfortable"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1083,39,"Wanted to love this dress, but the cut is strange","I am a proportionate 5'4"" 39 year old and thought this dress would look great. it's a-line and looks a lot like the kind of dresses that usually fit me nicely. i bought it in an 8p, which is my normal size. the hips were a little too big, but not bad. the top part, however, was enormous. the cut in the shoulders/neckline was way too wide, the lace sleeves were way too big, there was too much room in the bust (my c cup was inadequate), etc. this dress would look nice on someone who is thicker/vol",3,0,7,General,Dresses,Dresses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""thought this dress would look great"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
936,42,Huge,"This is a gorgeous sweater but huge. and when i say huge, i mean gigantic. i'm usually a size large and i don't even think the small would be small enough. the cowl neck and fabric overall is great (although stretches out, which is why it becomes so overwhelming) but the sweater just hung on me like a short blanket. the armholes are very big - deceiving on the model. returning.",4,0,1,General Petite,Tops,Sweaters,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":380,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""This is a gorgeous"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""sweater"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""the armholes are very big"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1083,32,Amazing,I was feeling defeated in my search for a dress for some upcoming holiday parties while shopping today. i saw this dress in the dressing room as another customer was trying it on. she was a shorter petite woman and this dress looked amazing on her. it instantly caught my eye and it looked great on her! i went and was lucky enough to find a size 10. lately i've been closer to a 12 sadly and was worried this was going to be another bust. i'm 5/11 and much curvier than the woman i saw in the dressi,5,1,5,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I was feeling defeated in my search for a dress for some upcoming holiday parties while shopping today"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""COMPANY"",""text"":""she was a shorter petite woman and this dress looked amazing on her"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
632,60,Cute cover-up or summer top & shorts!,"Lightweight, soft cotton top and shorts. i think it's meant to be a beach cover-up but i'm wearing it as a thin, light-weight summer outfit on these hot hot days. the top has a loose elastic around the bottom which i didn't realize when i ordered it, but i like it and it matches the look in the photos. and the shorts are very low-cut - don't expect them up around your waist. again, i like that. some might want to wear a cami underneath because it's a thin cotton but i'm fine as-is. i bought it i",5,1,8,Initmates,Intimate,Lounge,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Lightweight, soft cotton top"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""i ordered it"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1083,40,Beautiful but..,"I think this dress is beautiful. i ordered it for my brother's wedding, but the nude slip underneath made the dress look a bit too revealing. i may keep it for a holiday party though because it really is gorgeous and super flattering. it dies run large. typically i'm a 10 and the 8 fit perfectly.",4,1,1,General,Dresses,Dresses,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":297,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I think this dress"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""COMPANY"",""text"":""i ordered it for my brother\'s wedding"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""the dress look a bit too revealing"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""fit perfectly"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1083,26,Epitome of elegent,"I tried this dress on in store, and i realized it is true to size in every way. i am 5'1 and needed a petite for it to land just above my knee. this dress was elegant- i wore it to a wedding and some thought it was a ""rent the runway"" dress! ha! i'm way to classy for that. for all you ladies who want to look sophisticated in those cooler evening events, this is your dress! i felt so elegant and danced the night away and had no issues! the clasps go all the way down the dress, so i do suggest (li",5,1,3,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""i realized it is true to size in every way"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""this dress"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""the dress"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1022,53,Great jean,"Best jeans ever. i have 2 pairs now. after getting my first pair last year, i knew i would be needing another. most comfortable, form fitting and flattering jean ever.",5,1,0,General,Bottoms,Jeans,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":167,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""Best jeans ever"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""most comfortable"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1022,39,Super comfortable and look great!,"I love these jeans! well worth the price. waist hits just right. the stretch is great. i can wear them with riding boots, booties, and flats. i love them!",5,1,0,General,Bottoms,Jeans,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":154,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I love these jeans"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""i can wear them with riding boots"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1083,55,,"I have purchased over 7 byron lars dresses. i'm addicted to his style and perfect fit for the curvy woman. whether you are a 2 or 12 you will feel beautiful and if you care to present yourself on the occasion as a most lovely lady that oozes of mystery wear this dress. throw your next day dirty hair up with any classic retailer pins, barrettes or headband along with a strong lip color with earrings only. or go nude lips, smoky eyes and heels. this dress carries itself. don't over accessorize with",5,1,7,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":501,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""this dress"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1083,57,Absolutely stunning!,"I wore this to an engagement party and got compliments all night. it is absolutely gorgeous and very slimming! i got a petite 4, and it fit perfectly. for reference. i am 5'2 and 125 lbs. you ill not regret buying this dress!",5,1,6,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":225,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""fit perfectly"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1083,31,Parisienne chic,"Bought this dress for a friend's wedding. i have since worn it to two others and the opera numerous times. it's my favorite little black dress as it's sexy and modest at the same time. i receive numerous compliments every time i wear it! it's easy to get into, the zipper is sturdy and the fabric is breathable, stretchy but not clingy.",5,1,4,General,Dresses,Dresses,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":336,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""Bought this dress for a friend\'s wedding"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s my favorite little black dress as it\'s sexy"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""i receive numerous compliments every time i wear it"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s easy to get into"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
865,45,,"I really liked the casual style of this top, but i was disappointed when i put it on.  it's cut weird- the shoulder cut-outs are smaller than pictured and just don't seem to hang right.  they don't hit where they're supposed to and the sleeves were also not as pictured, more like 3/4 which i didn't like.  the color is really nice and i liked the fabric but the fit was just off.  i tried xs and s.  both fit weird.",2,0,4,General,Tops,Knits,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":416,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I really liked the casual style of this top"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""they don\'t hit where they\'re supposed to and the sleeves were also not as pictured"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""COMPANY"",""text"":""the color is really nice and i liked the fabric but the fit was just off"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
1066,29,Too flare,Too small... too flare... nice thick fabric. not my favorite pant.,2,0,1,General,Bottoms,Pants,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":66,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""thick fabric"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""not my favorite pant"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
867,40,,"This is a really cute sweater. it's thick enough to keep you warm, but it just didn't look right on me. it made me look frumpy.",4,1,2,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":127,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""This is a really cute sweater"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""it\'s thick"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
87,39,,"The fit is gorgeous, but i didn't realize it was completely transparent. when it says ""mesh"" it means ""mesh""! i was thinking the ""mesh"" part was on the bottom. because of how it is cut, high on the shoulders, you can't wear a cami underneath to provide coverage. very cute, but not practical.",3,0,1,Initmates,Intimate,Intimates,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":292,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""The fit is gorgeous"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
867,61,So comfy!,"Bought this in my usual size small and it fits well. i wear it around the house constantly to stay warm this winter. it is so very warm and comfortable. very easy to wear. could be worn out, but i prefer it with lounge pants due to the comfort and warmth it provides. it is a nice neutral and can be worn with many other retailer casual clothes. highly recommend!",5,1,0,General,Tops,Knits,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":363,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""Bought this in my usual size small and it fits well"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i wear it around the house constantly to stay warm this winter"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""very easy to wear"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
865,30,"Flowy, lightweight, and easy","I typically wear a medium, but went with a large because i am pregnant and tall. i think i could have used the medium in width, but like the length of the large. it is a wider fit and is significantly shorter in the front than the back, but i think works with the look of the top. i think you could dress it up or down and the fabric is cozy. i would highlight that it has a wider fit, but i think that is the design of the top. overall, i am pleased and i think meets my search for an off the should",4,1,0,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""I typically wear a medium"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i think"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""COMPANY"",""text"":""i would highlight that it has a wider fit"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1037,48,Run small,"I really like these but my usual size 29 did not fit. i always wear that size in pilcro but these were at least a size two small and i have to return them. regretfully, they are out of size 30 so i lose out. wish there had been previous reviews to let me know, so i'm doing so now for anyone thinking of ordering.",4,1,20,General Petite,Bottoms,Jeans,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":313,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I really like these"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""COMPANY"",""text"":""i always wear that size in pilcro"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""these were at least a size two small"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""they are out of size 30 so i lose out"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
1037,50,Underwhelming,"I was really disappointed with these pants. they were a thinner fabric than expected with little to no stretch. they were very tight around my legs and huge at the waist. sadly, they will be going back.",2,0,0,General Petite,Bottoms,Jeans,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":202,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""these pants"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""they were a thinner fabric than expected with little to no stretch"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""they were very tight around my legs and huge at the waist"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""COMPANY"",""text"":""sadly, they will be going back"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
456,62,Wide legs but good quality,"The color and the fabric in these shorts is quite nice as is the length. i didn't order the pilcro bermudas because another reviewer said the legs were quite wide. unfortunately, these shorts also have wide legs. i'm going to have them tailored so they hug the legs as in the picture rather than billowing out. i do not have skinny thighs(don't i wish!) and i was surprised that the fit was not as pictured. if you're ok with wide legs or can get them at a price at which you're ok spending extra for",4,1,3,General,Bottoms,Shorts,terceira idade,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""The color and the fabric in"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""these shorts is quite nice"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""i didn\'t order the pilcro bermudas because another reviewer said the"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""legs"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""were quite wide"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""these shorts"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""as in the picture rather than billowing out"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""or can get them"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1009,38,Not quite cinderella,I thought this skirt would fit just over the knee with a nice flowy build. instead it fit rather baggy and was longer than i expected. i felt dowdy in it.,2,0,0,General Petite,Bottoms,Skirts,adultos,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":154,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I thought this skirt would fit just over"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
865,40,,I really like this top. is casual and easy to wear with short right now and will be super cute with jeans when it gets cooler.,4,1,0,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":126,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""I really like this top"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""jeans"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1066,45,,"I'm 5'4"", usually a small in retailer sizes, 6-8 pants, i purchased the 8 petite",3,0,0,General,Bottoms,Pants,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":80,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""i purchased"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
456,64,Re-ordering two sizes down,I wore out a pair of level 99 shorts a couple of years ago. ordered these in the same size and they are huge. so i am sending them in for exchange and hope i'm guessing right. linen and tencel are my two favorite summer fabrics. love the length which can be adjusted by rolling. good pockets. gorgeous somewhat dusty plum color. belt loops if needed though i rather hope they're not.,5,1,1,General,Bottoms,Shorts,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":383,""features"":1},""language"":""en"",""entities"":[{""type"":""COMPANY"",""text"":""love the length which can be adjusted by rolling"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1}]}'"
1037,63,Beautiful!,"Just got these in black and they look great! they are a great combination of classy and casual with the added bonus of being super soft! they are, however, very fitting/slender, but give a little with wear. as others have mentioned, they do run a little small, so sizing up one was the right decision. at 5'5"", they fall at just right place on my ankle. great pant overall - always love pilcro!",5,1,1,General,Bottoms,Jeans,terceira idade,boa,"b'{""usage"":{""text_units"":1,""text_characters"":394,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""they are a great combination of classy and casual with the added bonus of being super soft"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""they are, however"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""great pant overall"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""always love pilcro"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
1066,64,A formal yoga pant,"The other reviews seemed promising and so i ordered these in a 10 petite. i am 5'4"" and the length was still long and would either need to be worn with a heel or altered. the length was not what made me send them back though. the quality is very very nice and the fabric thick, stretchy and well made. however, the body hugging fit and flare make these look exactly like a yoga pant but made from nice material. if i were a bit more confident to wear these outside of the gym then they would be great",2,0,0,General,Bottoms,Pants,terceira idade,muito ruim,"b'{""usage"":{""text_units"":1,""text_characters"":500,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""The other reviews seemed promising"",""disambiguation"":{""subtype"":[""NONE""]},""count"":1},{""type"":""PRODUCT"",""text"":""the length was not what made me send them back"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1},{""type"":""PRODUCT"",""text"":""the quality is very very nice and the fabric thick"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
886,53,Not a sweatshirt,"If you're expecting a sweatshirt when you order this, you might be disappointed. it's actually more like a banded t-shirt, which i don't mind. i'm 5'2"" and the length comes just below the button on my jeans. perfect length for us shorter gals. sleeves are quite long on me, but i like to wear them pushed up anyways (and they actually stay up). i wouldn't pay full price for this, but it's a nice top at the sale price. cute with destroyed jeans or black leggings.",4,1,0,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":464,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""sleeves are quite long on me"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""i wouldn\'t pay full price for this"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1}]}'"
865,36,,Not sure why it has gotten good ratings and or why sold out online periodically. awkward fit and flares quit a bit at waist. also has extra material at waist line so does not look flattering.,3,0,1,General,Tops,Knits,adultos,razoável,"b'{""usage"":{""text_units"":1,""text_characters"":191,""features"":1},""language"":""en"",""entities"":[]}'"
865,27,Perfect for fall,"This sweater is a hit. the color is fantastic and the shoulder cutouts add a feminine and unique touch. looks amazing paired with booties, a statement necklace and jeans. definitely affordable too! highly recommend",5,1,1,General,Tops,Knits,adultos,boa,"b'{""usage"":{""text_units"":1,""text_characters"":214,""features"":1},""language"":""en"",""entities"":[{""type"":""PRODUCT"",""text"":""the color is fantastic and"",""disambiguation"":{""subtype"":[""MAL""]},""count"":1},{""type"":""PRODUCT"",""text"":""definitely affordable too"",""disambiguation"":{""subtype"":[""BEM""]},""count"":1}]}'"
